cd_UGestora,nu_Licitacao,tp_Licitacao,dt_Ano,dt_Homologacao,de_Obs,vl_Licitacao,nu_Propostas,dt_MesAno
201083,000042016,8,2016,2016-05-13 00:00:00,"CONTRATACAO DE SERVICOS TECNICOS ESPECIALIZADOS DE ASSESSORIA, CONSULTORIA E ACOMPANHAMENTO DE PROCESSOS LICITATORIO DE ",42400,1,052016
201083,000042016,11,2016,2016-04-18 00:00:00,"EVENTUAL AQUISICAO PARCELADA DE MEDICAMENTOS PSICOTROPICOS, DESTINADOS AO ABASTECIMENTO DAS UNIDADES BASICAS DE SAUDE.",76299,1,042016
201083,000052016,2,2016,2016-06-07 00:00:00,OBRA CIVIL PUBLICA DE REVITALIZACAO DA PRACA ELIAS GOMES DE ARAUJO NO MUNICIPIO DE GURINHEM,192644.27,1,062016
201083,000052016,8,2016,2016-11-18 00:00:00,CONTRATACAO DE SERVICOS DE ADVOCACIA QUE CONSISTEM NA DISTRIBUICAO DE ACOES ORDINARIAS COM PEDIDOS DE TUTELA ANTECIPATOR,250000,1,112016
201083,000052016,11,2016,2016-05-04 00:00:00,EVENTUAL AQUISICAO DE MEDICAMENTOS DE A A Z DESTINADOS AO ATENDIMENTO DAS UNIDADES DE SAUDE E DEMANDA JUDICIAL.,169200,1,052016
201083,000062016,2,2016,2016-07-26 00:00:00,AQUISICAO DE PECAS AUTOMOTIVAS ORIGINAIS OU GENUINAS E NOVAS DESTINADAS A MANUTENCAO DOS VEICULOS DA FROTA MUNICIPAIS DA,511099.5,1,072016
201083,000062016,11,2016,2016-05-04 00:00:00,"EVENTUAL AQUISICAO PARCELADA DE MEDICAMENTOS INJETAVEIS, DESTINADOS AO ABASTECIMENTO DAS UNIDADES DE SAUDE E DO PRONTO A",549913,2,052016
201083,000072016,11,2016,2016-05-13 00:00:00,"EVENTUAL CONTRATACAO DE EMPRESA ESPECIALIZADA EM SERVICOS DE MOLDAGEM, CONFECCAO E ADAPTACAO DE PROTESES DENTARIAS.",67200,1,052016
201083,000082016,11,2016,2016-06-09 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA PRESTACAO DE SERVICOS DE BUFFET, CERIMONIAL E LOCACAO DE MATERIAIS, QUANDO DA ",92367,1,062016
201083,000092016,11,2016,2016-08-01 00:00:00,EVENTUAL AQUISICAO DE MATERIAIS PERMANENTES DESTINADOS AS UNIDADES DE SAUDE DO MUNICIPIO DE GURINHEM,101233.74,8,092016
201083,000102016,11,2016,2016-07-20 00:00:00,EVENTUAL AQUISICAO DE EQUIPAMENTOS MEDICOS DESTINADOS AS UNIDADES DE SAUDE DO MUNICIPIO DE GURINHEM.,102125,2,072016
201083,000112016,11,2016,2016-08-03 00:00:00,"EVENTUAL AQUISICAO PARCELADA DE VEICULOS, PARA ATENDER AS NECESSIDADES DAS SECRETARIAS MUNICIPAIS",118164,2,092016
201083,000122016,11,2016,2016-08-18 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA A PRESTACAO DE SERVICOS DE MANUTENCAO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS M,47040,1,092016
201083,000142016,11,2016,2016-09-01 00:00:00,AQUISICAO PARCELADA DE COMBUSTIVEL DESTINADO AO ABASTECIMENTO DOS VEICULOS DA FROTA DA PREFEITURA MUNICIPAL.,777800,1,102016
201084,000012016,8,2016,2016-02-03 00:00:00,CONTRATACAO DE SERVICOS TECNICOS ESPECIALIZADOS EM CONTABILIDADE PUBLICA.,70000,1,022016
201084,000012016,11,2016,2016-02-29 00:00:00,AQUISICAO DE KITS ESCOLARES PARA DISTRIBUICAO AOS ALUNOS DA REDE DE ENSINO MUNICIPAL.,16370,1,022016
201084,000022016,2,2016,2016-07-11 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA EM REALIZAR CONCURSO PUBLICO PARA PROVIMENTO DE VAGAS PARA CARGOS PUBLICOS NO MUNIC,36000,1,072016
201084,000022016,11,2016,2016-02-29 00:00:00,FRETAMENTO DE VEICULO.,24000,1,022016
201084,000022016,13,2016,2016-07-22 00:00:00,"AQUISICAO DE GENEROS ALIMENTICIOS, ATRAVES DE GRUPOS FORMAIS DA AGRICULTURA FAMILIAR E DE EMPREENDEDORES RURAIS CONSTITU",24532,2,072016
201084,000032016,11,2016,2016-03-15 00:00:00,CONTRATACAO DE SERVICOS DE HORAS DE TRATOR DE CORTE PARA ARACAO DE TERRAS DE PLANTIO DOS AGRICULTORES NA ZONA RURAL DO M,40897.5,3,032016
201084,000042016,2,2016,2016-09-15 00:00:00,CONSTRUCAO DE UM POSTO DE SAUDE ANCORA,49694.82,4,092016
201084,000042016,11,2016,2016-03-18 00:00:00,FORNECIMENTO DE REFEICOES PRONTAS.,61400,2,032016
201084,000052016,2,2016,2016-08-29 00:00:00,REFORMA DE DIVERSAS UNIDADES ESCOLARES.,100938.82,1,082016
201084,000052016,11,2016,2016-04-15 00:00:00,CONTRATACAO DE SERVICOS DE TRANSPORTE ESCOLAR.,22320,2,042016
201084,000062016,2,2016,2016-08-29 00:00:00,CONSTRUCAO DE UM POSTO DE SAUDE ANCORA NESTA MUNICIPALIDADE.,49949.75,1,082016
201084,000072016,2,2016,2016-12-22 00:00:00,"REVITALIZACAO E REFORMA DAS PRACAS SEBASTIAO BORGES COUTINHO, MAEZINHA SOUTO, ANTERO DE FARIAS, MAJOR RAULINO MARACAJA E",242352.82,4,122016
201084,000072016,11,2016,2016-04-15 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA PRESTACAO DE SERVICOS TECNICOS ADMINISTRATIVOS.,28800,1,042016
201084,000082016,8,2016,2016-12-30 00:00:00,CONTRATACAO DE SHOW ARTISTICO PARA APRESENTACAO NO EVENTO DE EMANCIPACAO POLITICA DO MUNICIPIO DE GURJAO.,45000,1,122016
201084,000082016,11,2016,2016-04-15 00:00:00,SISTEMA DE REGISTRO DE PRECOS PARA CONTRATACAO DE SERVICOS ESPECIALIZADOS DE INTERNET BANDA LARGA.,105600,1,042016
201084,000132016,11,2016,2016-07-19 00:00:00,CONTRATACAO DE EMPRESA PARA CONFECCAO E FORNECIMENTO DE FARDAMENTOS.,169075,3,072016
201084,000142016,11,2016,2016-07-19 00:00:00,AQUISICAO DE BRINQUEDOTECA.,36800,1,072016
201084,000152016,11,2016,2016-07-22 00:00:00,LOCACAO DE SISTEMAS DE GESTAO PUBLICA.,24420,2,072016
201084,000162016,11,2016,2016-07-26 00:00:00,"EXECUCAO DE SERVICOS NA ANALISE, ACOMPANHAMENTOS, ADEQUACAO E ELABORACAO DE PROJETOS PARA VIABILIZACAO E APROVACAO DE CO",48000,1,072016
201084,000182016,11,2016,2016-07-25 00:00:00,SISTEMA DE REGISTRO DE PRECOS PARA AQUISICAO DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR.,593782.1,1,072016
201084,000192016,11,2016,2016-09-20 00:00:00,CONTRATACAO DE EMPRESA PARA CONFECCAO E FORNECIMENTO DE PROTESES DENTARIAS TOTAIS E PARCIAIS.,104000,1,092016
201084,000202016,11,2016,2016-09-19 00:00:00,AQUISICAO DE EQUIPAMENTOS DE FISIOTERAPIA.,11820.5,1,092016
201084,000222016,11,2016,2016-09-19 00:00:00,AQUISICAO DE MATERIAL GRAFICO.,74168.2,2,092016
201084,000232016,11,2016,2016-09-28 00:00:00,AQUISICAO DE MATERIAL DE CONSTRUCAO.,280825.2,1,092016
201084,000242016,11,2016,2016-09-26 00:00:00,AQUISICAO DE MATERIAL DE EXPEDIENTE.,287567.8,1,092016
201084,000262016,11,2016,2016-12-12 00:00:00,AQUISICAO DE EQUIPAMENTOS E MATERIAL PERMANENTE.,190602,3,122016
201085,000012016,3,2016,2016-06-27 00:00:00,"LOCACAO DE ESTRUTURA DE SOM E PALCO PARA A FESTA DO SAO PEDRO DO DISTRITO DE CACHOEIRINHA NO MUNICIPIO DE IBIARA, A SER ",5500,1,072016
201085,000012016,7,2016,2016-11-03 00:00:00,"CONTRATACAO DE EMPRESA EM EXECUTAR OS SERVICOS COM A IMPLANTACAO DE UM SISTEMA DE ABASTECIMENTO DE AGUA, NO SITIO BRITO,",465878.88,1,112016
201085,000012016,8,2016,2016-01-14 00:00:00,CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICOS COM O RECEBIMENTO DO LIXO URBANO EM ATERRO SANITARIO QUE ESTEJA INSTAL,98527,1,072016
201085,000012016,11,2016,2016-01-26 00:00:00,"AQUISICAO DE COMBUSTIVEIS DESTINADOS AOS VEICULOS PERTENCENTES AO MUNICIPIO, AOS LOCADOS OU A DISPOSICAO DESTE MUNICIPIO",621550,1,072016
201085,000012016,13,2016,2016-05-03 00:00:00,"AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA O ATENDIMENTO AO PROGRA",28375,4,072016
201085,000022016,2,2016,2016-04-08 00:00:00,CONSTRUCAO DE REDE COLETORA DE ESGOTO SANITARIO EM RUAS DO MUNICIPIO DE IBIARA.,93057.01,1,072016
201085,000022016,8,2016,2016-02-22 00:00:00,CONTRATACAO DE SERVICOS NA AREA DE CONSULTORIA JURIDICA PERANTE O TRIBUNAL DE CONTAS DO ESTADO DA PARAIBA; FORMULACAO DE,25000,1,072016
201085,000022016,11,2016,2016-02-16 00:00:00,"CONTRATACAO DE EMPRESA PARA A PRESTACAO DE SERVICOS COM A LOCACAO DE SOFTWARES PARA SISTEMA DE FOLHA DE PAGAMENTO, SISTE",38500,1,072016
201085,000032016,2,2016,2016-04-11 00:00:00,AQUISICAO DE MATERIAL DE CONSTRUCAO PARA PEQUENAS REFORMAS  NOS PREDIOS DO MUNICIPIO DE IBIARA.,149029.95,2,072016
201085,000032016,8,2016,2016-03-31 00:00:00,"SERVICOS NA AREA JURIDICA NA ELABORACAO DE PARECERES, PROMOVER DEFESA PERANTE A COMARCA DE CONCEICAO, ACOMPANHAR PROCESS",22500,1,072016
201085,000032016,11,2016,2016-02-16 00:00:00,"CONTRATACAO DE EMPRESA PARA A PRESTACAO DE SERVICOS PARA A LOCACAO DE SOFTWARES DE SISTEMA DE FOLHA DE PAGAMENTO, SISTEM",11000,1,072016
201085,000042016,2,2016,2016-06-27 00:00:00,CREDENCIAMENTO DE FARMACIA PARA O FORNECIMENTO DE MEDICAMENTOS EMERGENCIAIS (ALTO CUSTO) QUE NAO CONSTAM NO ROL DA FARMA,200000,1,072016
201085,000042016,8,2016,2016-03-31 00:00:00,"CONTRATACAO DE PROFISSIONAL PARA PRESTAR OS SERVICOS NA AREA JURIDICA EM PROMOVER DEFESA PERANTE A COMARCA DE CONCEICAO,",22500,1,072016
201085,000042016,11,2016,2016-03-01 00:00:00,LOCACAO DE VEICULOS DESTINADOS A VARIAS SECRETARIAS DO MUNICIPIO DE IBIARA.,124000,2,072016
201085,000052016,2,2016,2016-08-10 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA PRESTAR OS SERVICOS DE ASSESSORIA EDUCACIONAL; SUPORTE PEDAGOGICO PARA A EDUCA,270300,2,112016
201085,000052016,8,2016,2016-04-07 00:00:00,"CONTRATACAO DE PROFISSIONAL NA AREA JURIDICA PARA PRESTAR OS SERVICOS NA ELABORACAO DE PROJETOS DE LEI, DECRETOS, PORTAR",22500,1,072016
201085,000052016,11,2016,2016-03-01 00:00:00,"AQUISICAO DE GENEROS ALIMENTICIOS DESTINADOS A DIVERSAS SECRETARIAS, FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL E FUNDO MUNIC",453960,1,072016
201085,000062016,8,2016,2016-04-01 00:00:00,"CONTRATACAO DOS SERVICOS DE CONTABILIDADE, ASSESSORIA TECNICA CONTABIL, ADMINISTRATIVA E FINANCEIRA, JUNTO A PREFEITURA ",45000,1,072016
201085,000062016,11,2016,2016-03-02 00:00:00,"AQUISICAO DE MATERIAL DE LIMPEZA DE USO DOMESTICO E DE HIGIENE PESSOAL, PARA DISTRIBUICAO EM VARIAS SECRETARIAS, FUNDO M",90188,1,072016
201085,000072016,8,2016,2016-04-01 00:00:00,"CONTRATACAO DOS SERVICOS DE CONTABILIDADE, ASSESSORIA TECNICA CONTABIL, ADMINISTRATIVA E FINANCEIRA, JUNTO AO FUNDO MUNI",18000,1,072016
201085,000072016,11,2016,2016-03-07 00:00:00,"AQUISICAO DE MATERIAIS DE EXPEDIENTE E ESCOLAR, DESTINADOS A DIVERSAS SECRETARIAS A MEDIDA DE SUAS NECESSIDADES.",267811.45,1,072016
201085,000082016,8,2016,2016-06-27 00:00:00,"CONTRATACAO DAS  BANDAS:  BANDA  ALISSIN  VIEIRA  E  BANDA  FORRO  STILO  PAREDAO, PARA APRESENTAREM NAS FESTIVIDADES DO",4100,1,072016
201085,000082016,11,2016,2016-03-15 00:00:00,"CONTRATACAO DE EMPRESA OU PESSOA FISICA PARA PRESTACAO DE SERVICOS COM A CONFECCAO DE PROTESES DENTARIA, ESPECIALIZADO N",97500,1,072016
201085,000092016,8,2016,2016-08-02 00:00:00,CONTRATACAO DOS SERVICOS TECNICOS ESPECIALIZADOS EM CONSULTORIA E AUDITORIA TRIBUTARIA PARA ASSESSORAMENTO AO DEPARTAMEN,21680.68,1,112016
201085,000092016,11,2016,2016-03-29 00:00:00,"LOCACAO DE VEICULOS DESTINADOS A VARIAS SECRETARIAS DO  MUNICIPIO  DE  IBIARA,  CONFORME  ESPECIFICACOES  CONSTANTES  NO",204750,4,072016
201085,000102016,11,2016,2016-04-05 00:00:00,"AQUISICAO DE POLPA DE FRUTAS DE DIVERSOS SABORES, DESTINADAS A SECRETARIA DE SAUDE, SECRETARIA DE ACAO SOCIAL E CIDADANI",9800,1,072016
201085,000112016,11,2016,2016-04-11 00:00:00,"AQUISICAO DE HORTIFRUTIGRANJEIROS, DESTINADOS A DIVERSAS SECRETARIAS, A MEDIDA DE SUAS NECESSIDADES.",91120,1,072016
201085,000122016,11,2016,2016-04-19 00:00:00,"CONTRATACAO DE EMPRESA OU PESSOA FISICA  PARA OS SERVICOS DE ENGENHARIA COMO: ELABORACAO DE PROJETO BASICO, BOLETIM DE M",26800,1,072016
201085,000132016,11,2016,2016-04-25 00:00:00,CONTRATACAO DE SERVICOS TECNICO ESPECIALIZADOS NA ELABORACAO E ACOMPANHAMENTOS DE PROJETOS TECNICOS DO MUNICIPIO DE IBIA,16000,1,072016
201085,000142016,11,2016,2016-04-25 00:00:00,CONTRATACAO DE EMPRESA OU PESSOA FISICA PARA PRESTAR OS SERVICOS TECNICOS CONTABEIS NA ASSESSORIA AO SETOR DE RECURSOS H,12000,1,072016
201085,000152016,11,2016,2016-05-09 00:00:00,"PRESTACAO DE SERVICOS PARA O TRANSPORTE DE ESTUDANTES DA REDE MUNICIPAL DE ENSINO DE IBIARA, DE SEGUNDA A SEXTA.",46400,2,072016
201085,000172016,11,2016,2016-05-23 00:00:00,"AQUISICAO DE MATERIAIS E SERVICOS DE GRAFICA, DESTINADOS A TODAS AS SECRETARIAS A MEDIDA DE SUAS NECESSIDADES.",265254.5,1,072016
201085,000182016,11,2016,2016-05-23 00:00:00,"AQUISICAO DE COMPUTADORES, PERIFERICOS E ACESSORIOS DE INFORMATICA, DESTINADOS A TODAS AS SECRETARIAS, A MEDIDA DE SUAS ",74856.3,1,072016
201085,000192016,11,2016,2016-05-25 00:00:00,"PRESTACAO DE SERVICOS PARA O TRANSPORTE DE ESTUDANTES DA REDE MUNICIPAL DE ENSINO DE IBIARA, DE SEGUNDA A SEXTA.",35700,2,072016
201085,000212016,11,2016,2016-05-31 00:00:00,AQUISICAO DE MEDICAMENTOS DESTINADOS A SECRETARIA DE SAUDE DO MUNICIPIO DE IBIARA-PB.,103618.5,1,072016
201085,000222016,11,2016,2016-06-07 00:00:00,"AQUISICAO DE COMBUSTIVEIS DESTINADOS AOS VEICULOS PERTENCENTES AO MUNICIPIO, AOS LOCADOS E A DISPOSICAO, PARA ABASTECIME",353800,1,072016
201085,000232016,11,2016,2016-06-07 00:00:00,"AQUISICAO DE PECAS PARA OS VEICULOS E MAQUINAS PESADAS, PERTENCENTES OU A DISPOSICAO DO MUNICIPIO DE IBIARA-PB.",506417.49,1,072016
201085,000242016,11,2016,2016-06-13 00:00:00,"AQUISICAO DE PNEUS E CAMARA DE AR PARA OS VEICULOS E MAQUINAS PESADAS, PERTENCENTES AO MUNICIPIO, AOS LOCADOS OU A DISPO",207054,2,072016
201085,000252016,11,2016,2016-06-22 00:00:00,"AQUISICAO DE MEDICAMENTOS CONTROLADOS, INJETAVEIS E OUTROS DESTINADOS A SECRETARIA DE SAUDE DO MUNICIPIO DE IBIARA-PB.",89860.5,1,072016
201085,000262016,11,2016,2016-06-23 00:00:00,AQUISICAO DE MATERIAL MEDICO HOSPITALAR DESTINADO A SECRETARIA DE SAUDE DO MUNICIPIO DE IBIARA-PB.,109915.9,1,072016
201085,000272016,11,2016,2016-06-27 00:00:00,"CONTRATACAO DE EMPRESA OU PESSOA FISICA PARA O FORNECIMENTO DE LANCHES E REFEICOES, COM A ENTREGA/CONFECCAO NA CIDADE DE",167875,2,072016
201085,000282016,11,2016,2016-07-06 00:00:00,CONTRATACAO DE EMPRESA PARA A PRESTACAO DOS SERVICOS COM A RECARGA DE TONER E CARTUCHOS DE IMPRESSORAS E MANUTENCAO DE C,66800,1,072016
201085,000292016,11,2016,2016-07-11 00:00:00,"CONTRATACAO DE LAVA JATO PARA A LAVAGEM DOS VEICULOS E MAQUINAS PESADAS PERTENCENTES AO MUNICIPIO, AOS LOCADOS OU A DISP",42690,1,112016
201085,000302016,11,2016,2016-07-12 00:00:00,CONTRATACAO DE PESSOA JURIDICA OU PESSOA FISICA PARA PRESTAR OS SERVICOS DE MANUTENCAO CORRETIVA EM GABINETE ODONTOLOGIC,6000,1,112016
201085,000312016,11,2016,2016-07-19 00:00:00,"CONTRATACAO DE EMPRESA PARA A LOCACAO DE SINAL DE INTERNET VIA RADIO, COMO TAMBEM, MANUTENCAO DE REDE E EQUIPAMENTOS, CO",12000,1,112016
201085,000322016,11,2016,2016-08-02 00:00:00,AQUISICAO DE UM VEICULO 0 KM DESTINADO A SECRETARIA DE SAUDE DO MUNICIPIO DE IBIARA-PB,37900,1,112016
201085,000332016,11,2016,2016-08-01 00:00:00,"AQUISICAO DE UMA MOTOCICLETA 0 KM, DESTINADA A SECRETARIA DE SAUDE DO MUNICIPIO DE IBIARA-PB.",12300,1,112016
201085,000342016,11,2016,2016-08-16 00:00:00,"CONTRATACAO DE EMPRESA PARA A LOCACAO DE DUAS MAQUINAS PARA OS SERVICOS DE FOTOCOPIAS, SENDO UMA PARA A SECRETARIA DE ED",55540,1,112016
201085,000352016,11,2016,2016-09-02 00:00:00,"AQUISICAO DE MATERIAL E INSTRUMENTAL ODONTOLOGICO, DESTINADOS A SECRETARIA DE SAUDE DO MUNICIPIO DE IBIARA-PB.",193100.1,2,112016
201085,000362016,11,2016,2016-09-20 00:00:00,CONTRATACAO DE EMPRESA PARA REALIZACAO DOS TRABALHOS DE INVENTARIO PATRIMONIAL (TOMBAMENTO) DE TODOS OS BENS MOVEIS/IMOV,13954,1,112016
201085,000372016,11,2016,2016-10-31 00:00:00,"CONTRATACAO DE EMPRESA PARA A CONFECCAO DE FARDAS, TERNOS ESPORTIVOS, CAMISETAS DIVERSAS, DESTINADOS A DIVERSAS SECRETAR",37395,1,112016
201086,000012015,5,2016,2015-06-02 00:00:00,LEILAO DE BENS MOVEIS INSERVIVEIS,71900,4,032016
201086,000012015,7,2016,2015-06-11 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA EM LOCACAO DE SERVICOS DE SISTEMA DE SONORIZACAO, ILUMINACAO E PALCO, PARA A TRADIC",7900,1,032016
201086,000012015,8,2016,2015-03-02 00:00:00,"CONTRATACAO DE SERVICOS TECNICA PROFISSIONAL ESPECIALIZADA NA AREA JURIDICA, INCLUINDO CONSULTORIA JURIDICA - ADMINISTRA",50000,1,032016
201086,000012015,11,2016,2015-02-05 00:00:00,"AQUISICAO DE COMBUSTIVEIS E PRODUTOS DERIVADOS DE PETROLEO, TIPO GASOLINA, ETANOL, BIODIESEL, DIESEL BS10 E OLEO LUBRIFI",650000,1,032016
201086,000012016,2,2016,2016-03-03 00:00:00,"CONTRATACAO DE SERVICOS ESPECIALIZADOS DE CONTABILIDADE, ASSESSORIA TECNICO CONTABIL, ADMINISTRATIVA E FINANCEIRA PARA A",65000,1,102016
201086,000012016,8,2016,2016-01-18 00:00:00,"CONTRATACAO DE SERVICOS TECNICA PROFISSIONAL ESPECIALIZADA NA AREA JURIDICA, INCLUINDO CONSULTORIA JURIDICA - ADMINISTRA",78000,1,102016
201086,000012016,11,2016,2016-03-01 00:00:00,"CONTRATACAO DE VEICULOS POR VIAGEM PARA DIVERSAS SECRETARIAS E O FUNDO MUNICIPAL DE SAUDE, DO MUNICIPIO DE IGARACY/PB",74800,3,102016
201086,000022015,7,2016,2015-10-05 00:00:00,"CONTRATACAO DE SERVICOS ESSENCIAIS DE ABASTECIMENTO DE AGUA ATRAVES DE CARROS PIPAS NA ZONA URBANA, NO MUNICIPIO DE IGAR",42000,1,032016
201086,000022015,8,2016,2015-06-12 00:00:00,"CONTRATACAO DE EMPRESA IDONEA DETENTORA DE EXCLUSIVIDADE PARA APRESENTACAO DO FORRO DO BOLE BOLE & DUDU DO ACORDEON, PAR",9800,1,032016
201086,000022016,2,2016,2016-03-03 00:00:00,"CONTRATACAO DE EMISSORA DE RADIO/DIFUSAO, COM ABRANGENCIA NA ZONA URBANA E RURAL PARA PRESTACAO DE SERVICOS DE DIVULGACA",30000,1,102016
201086,000022016,7,2016,2016-05-02 00:00:00,"LOCACAO DE UM IMOVEL, LOCALIZADO NA RUA HONORATO PIRES DE SOUSA, CENTRO, IGARACY, ONDE FUNCIONARA O SAMU DESTE MUNICIPIO",9600,1,102016
201086,000022016,11,2016,2016-03-01 00:00:00,CONTRATACAO DE VEICULOS POR VIAGEM PARA TRANSPORTES DE PESSOAS DOENTES PARA A REALIZACAO DE TRATAMENTO MEDICO FORA DO MU,249600,4,102016
201086,000032015,8,2016,2015-06-12 00:00:00,"CONTRATACAO DE EMPRESA IDONEA DETENTORA DE EXCLUSIVIDADE PARA APRESENTACAO DO FORRO BAKANA, PARA SE APRESENTAR NO TRADIC",15000,1,032016
201086,000032016,7,2016,2016-05-02 00:00:00,"LOCACAO DE UM IMOVEL, LOCALIZADO NA RUA PEDRO LOPES BRASILEIRO, CENTRO, IGARACY, ONDE FUNCIONARA A SECRETARIA DE EDUCACA",12000,1,102016
201086,000032016,11,2016,2016-03-02 00:00:00,CONTRATACAO DE VEICULOS COM MOTORISTAS PARA TRANSPORTE DE ESTUDANTES DA ZONA RURAL PARA AS ESCOLAS SITUADAS NA ZONA URBA,15400,1,102016
201086,000042015,8,2016,2015-08-07 00:00:00,"CONTRATACAO DE SERVICOS TECNICA PROFISSIONAL ESPECIALIZADA NA AREA JURIDICA, PARA ACOMPANHAMENTO DE PROCESSOS JUDICIAIS ",10500,1,032016
201086,000042016,11,2016,2016-03-03 00:00:00,"AQUISICAO DE COMBUSTIVEIS E PRODUTOS DERIVADOS DE PETROLEO, TIPO GASOLINA, BIODIESEL E OLEO LUBRIFICANTE, DESTINADOS AOS",647580,1,102016
201086,000052016,11,2016,2016-03-03 00:00:00,CONTRATACAO DE SERVICOS PARA LIBERACAO DE SINAL DE INTERNET E MANUTENCAO DOS EQUIPAMENTOS JUNTO AO MESMO PROVEDOR NO MUN,20000,1,102016
201086,000062016,11,2016,2016-03-03 00:00:00,"CONTRATACAO DE SERVICOS TECNICOS CONTABEIS NA ASSESSORIA AO SETOR DE RECURSOS HUMANOS, COM AS INFORMACOES EM GFIP, RAIS,",42000,1,102016
201086,000072014,2,2016,2015-01-19 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA CONSTRUCAO DE INFRA-ESTRUTURA URBANA (PAVIMENTACAO EM PARALELEPIPEDO) EM DIVER,447759.34,1,032016
201086,000072016,11,2016,2016-03-03 00:00:00,"LOCACAO DE VEICULOS PARA FICAR A DISPOSICAO DO GABINETE DA PREFEITA, DA SECRETARIA DE SAUDE, NO NASF E EQUIPE DO PSFS, D",147740,2,102016
201086,000082015,11,2016,2015-06-01 00:00:00,"AQUISICAO DE MATERIAIS DE CONSTRUCOES E DIVERSOS, PARA AS SECRETARIAS DO MUNICIPIO DE IGARACY/PB E PARA O FUNDO MUNICIPA",438893.13,1,032016
201086,000082016,11,2016,2016-03-03 00:00:00,"LOCACAO DE SOFTWARES (SOFTWARES DE CONTABILIDADE, FOLHA DE PAGAMENTO, ALMOXARIFADO, FROTA E CONTROLE DE COMBUSTIVEL, PAT",50000,1,102016
201086,000092016,11,2016,2016-03-03 00:00:00,"AQUISICAO DE PARCELADAMENTE GENEROS ALIMENTICIOS, PARA A SECRETARIA DE EDUCACAO E ACAO E PROMOCAO SOCIAL DESTINADOS A ME",582459.4,2,102016
201086,000102016,11,2016,2016-03-03 00:00:00,"AQUISICAO DE GENEROS ALIMENTICIOS, MATERIAL DE LIMPEZA E DIVERSOS PARA AS DIVERSAS SECRETARIAS E FUNDO MUNICIPAL DE SAUD",145424.22,2,102016
201086,000112016,11,2016,2016-03-03 00:00:00,AQUISICAO DE MATERIAL DE CONSUMO E DIDATICO PARA AS DIVERSAS SECRETARIAS DO MUNICIPIO E O FUNDO MUNICIPAL DE SAUDE DE IG,290983.91,2,102016
201086,000132015,11,2016,2015-06-11 00:00:00,"AQUISICAO DE COMBUSTIVEIS, DESTINADOS AO ABASTECIMENTO DOS VEICULOS QUE VIAJAM  PARA JOAO PESSOA E CIDADES ADJACENTES, P",151620,1,032016
201086,000132016,11,2016,2016-04-13 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA EM SERVICOS DE CONFECCAO DE PROTESE DENTARIA PARA ATENDER O PROGRAMA DO GOVERNO FED,175500,1,102016
201086,000142015,11,2016,2015-05-18 00:00:00,AQUISICAO DE MEDICAMENTO ETICOS E GENERICOS DESTINADO A DOACAO NO MUNICIPIO DE IGARACY/PB,198468,1,032016
201086,000152015,11,2016,2015-05-18 00:00:00,"AQUISICAO DE MEDICCAMENTOS PARA OS PROGRAMAS DE ASSISTENCIA FARMACEUTICA BASICA E PROGRAMA DE HIPERTENSAO E DIABETES, PR",629509.1,2,032016
201086,000162015,11,2016,2015-05-18 00:00:00,"AQUISICAO DE MATERIAIS MEDICO HOSPITALAR PARA AS UNIDADES DE SAUDE, DO MUNICIPIO DE IGARACY/PB",465186.7,2,032016
201086,000162016,11,2016,2016-08-01 00:00:00,"AQUISICAO DE MEDICCAMENTOS PARA OS PROGRAMAS DE ASSISTENCIA FARMACEUTICA BASICA E PROGRAMA DE HIPERTENSAO E DIABETES, PR",600108.4,2,102016
201086,000172015,11,2016,2015-05-18 00:00:00,"AQUISICAO DE MATERIAIS E INSTRUMENTAL PARA AS UNIDADES DE SAUDE E PARA O CENTRO DE ESPECIALIDADE ODONTOLOGICA, DO MUNICI",165782.5,1,032016
201086,000172016,11,2016,2016-06-16 00:00:00,"AQUISICAO DE MATERIAIS MEDICO HOSPITALAR PARA AS UNIDADES DE SAUDE, DO MUNICIPIO DE IGARACY/PB E FUNDO MUNICIPAL DE SAUD",514326.5,1,102016
201086,000182015,11,2016,2015-05-18 00:00:00,AQUISICAO DE MATERIAL DE CONSUMO E DIDATICO PARA AS DIVERSAS SECRETARIAS DO MUNICIPIO E O FUNDO MUNICIPAL DE SAUDE DE IG,337393.68,2,032016
